canonical_project_id,snapshot_month,sector,state,ministry_department,project_age_months,months_to_target,current_time_slip_months,current_cost_overrun_pct,spend_ratio_pct,physical_progress_pct,financial_physical_gap_pct,progress_delta_1m,progress_delta_3m,progress_delta_6m,spend_delta_1m_cr,spend_delta_3m_cr,spend_delta_6m_cr,progress_velocity_3m,schedule_pressure,stagnation_streak_months,target_revision_count_to_date,cost_revision_count_to_date,data_quality_score,missing_core_fields_count,delay_event_next_3m,delay_event_next_6m,cost_escalation_next_3m,cost_escalation_next_6m,future_coverage_3m,future_coverage_6m,valid_delay_target_3m,valid_delay_target_6m,valid_cost_target_3m,valid_cost_target_6m
P-607709,2025-09,Electricity Generation,"Multi-States (Assam, Manipur, Meghalaya, Mizoram, Nagaland, Tripura)",Ministry of Power,129,3,84,31.08134282075311,79.04,96.0,-16.959999999999994,0.0,0.0,0.29999999999999716,18.44000000000051,65.65999999999985,19.289999999999964,0.0,1.3333333333333333,8,3,0,82,0,1,1,0,0,1,1,1,1,1,1
P-607709,2025-10,Electricity Generation,"Multi-States (Assam, Manipur, Meghalaya, Mizoram, Nagaland, Tripura)",Ministry of Power,130,5,87,31.08134282075311,79.37,96.0,-16.629999999999995,0.0,0.0,0.20000000000000284,22.109999999999673,64.31999999999971,41.399999999999636,0.0,0.8,9,4,0,90,0,0,1,0,0,1,1,1,1,1,1
P-609019,2025-08,Education,West Bengal,Department of Higher Education,86,7,36,-11.6,86.78733031674209,87.0,-0.21266968325791424,0.0,-12.0,,1.0,195.95000000000002,197.85000000000002,-4.0,1.8571428571428572,1,2,1,90,0,0,0,0,0,1,1,1,1,1,1
P-609019,2025-09,Education,West Bengal,Department of Higher Education,87,6,36,-11.6,86.78733031674209,88.0,-1.2126696832579142,1.0,-11.0,,0.0,195.95000000000002,197.85000000000002,-3.6666666666666665,2.0,0,2,1,82,0,0,0,0,0,1,1,1,1,1,1
P-609019,2025-10,Education,West Bengal,Department of Higher Education,88,5,36,-11.6,88.3710407239819,89.0,-0.6289592760180938,1.0,2.0,,7.0,8.0,183.25000000000003,0.6666666666666666,2.2,0,2,1,90,0,0,0,0,0,1,1,1,1,1,1
P-609424,2025-07,Shipping,Gujarat,"Ministry of Ports, Shipping and Waterways",19,17,0,0.0,8.158090695723482,10.0,-1.841909304276518,,,,,,,,5.294117647058823,0,0,0,90,0,1,1,0,0,1,1,1,1,1,1
P-609424,2025-08,Shipping,Gujarat,"Ministry of Ports, Shipping and Waterways",20,16,0,0.0,8.629384207896994,10.0,-1.3706157921030062,0.0,,,20.0,,,,5.625,1,0,0,90,0,1,1,0,0,1,1,1,1,1,1
P-609424,2025-09,Shipping,Gujarat,"Ministry of Ports, Shipping and Waterways",35,15,0,0.0,1.64952729260729,10.0,-8.35047270739271,0.0,,,-296.2,,,,6.0,2,0,0,70,0,1,,0,0,1,1,1,0,1,1
P-609424,2025-10,Shipping,Gujarat,"Ministry of Ports, Shipping and Waterways",36,17,0,0.0,18.8526830739648,32.0,-13.147316926035199,22.0,22.0,,730.04,453.84,,7.333333333333333,4.0,0,1,0,90,0,0,,0,0,1,1,1,0,1,1
P-609736,2025-08,Education,Sikkim,Department of Higher Education,60,1,8,0.0,75.8517480736165,82.0,-6.1482519263834945,0.0,2.0,28.0,0.0,80.97999999999999,80.97999999999999,0.6666666666666666,18.0,1,2,1,86,0,1,1,0,0,1,1,1,1,1,1
P-609736,2025-09,Education,Sikkim,Department of Higher Education,61,0,8,0.0,75.8517480736165,83.0,-7.1482519263834945,1.0,3.0,29.0,0.0,80.97999999999999,80.97999999999999,1.0,17.0,0,2,1,82,0,1,1,0,0,1,1,1,1,1,1
P-609736,2025-10,Education,Sikkim,Department of Higher Education,62,5,14,0.0,75.8517480736165,85.0,-9.148251926383494,2.0,3.0,9.0,0.0,0.0,80.97999999999999,1.0,3.0,0,3,1,90,0,0,0,0,0,1,1,1,1,1,1
P-609996,2025-07,Education,Telangana,Department of Higher Education,32,6,15,0.0,62.74809160305343,71.0,-8.251908396946568,,,,,,,,4.833333333333333,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-609996,2025-08,Education,Telangana,Department of Higher Education,33,5,15,0.0,67.59160305343511,73.0,-5.408396946564892,2.0,,,12.689999999999998,,,,5.4,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-609996,2025-09,Education,Telangana,Department of Higher Education,36,4,15,0.0,68.00381679389314,76.0,-7.996183206106863,3.0,,,1.079999999999984,,,,6.0,0,0,0,90,0,0,0,0,0,1,1,1,1,1,1
P-609996,2025-10,Education,Telangana,Department of Higher Education,37,3,15,0.0,71.1793893129771,79.0,-7.820610687022906,3.0,8.0,,8.320000000000022,22.090000000000003,,2.6666666666666665,7.0,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-610315,2025-08,Education,Odisha,Department of Higher Education,82,4,57,-37.05788566036507,108.1782464846981,97.0,11.178246484698093,0.0,1.0,2.0,1.490000000000009,130.64999999999998,151.90999999999997,0.3333333333333333,0.75,2,4,1,90,0,1,1,1,1,1,1,1,1,1,1
P-610315,2025-09,Education,Odisha,Department of Higher Education,83,3,57,-37.05788566036507,108.1782464846981,97.0,11.178246484698093,0.0,0.0,2.0,0.0,128.53999999999996,135.64999999999998,0.0,1.0,3,4,1,78,0,1,1,1,1,1,1,1,1,1,1
P-610315,2025-10,Education,Odisha,Department of Higher Education,84,2,57,-37.05788566036507,108.32945616211745,97.0,11.329456162117452,0.0,0.0,1.0,1.1700000000000728,2.660000000000082,136.82000000000005,0.0,1.5,4,4,1,90,0,1,1,1,1,1,1,1,1,1,1
P-610984,2025-01,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,62,2,14,0.0,40.19025522041763,56.9,-16.709744779582365,,,,,,,,21.55,0,0,0,92,0,1,,0,0,1,1,1,0,1,1
P-610984,2025-02,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,63,1,14,0.0,40.19025522041763,56.9,-16.709744779582365,0.0,,,0.0,,,,43.1,1,0,0,88,0,1,,0,0,1,1,1,0,1,1
P-610984,2025-03,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,64,3,17,0.0,42.849187935034806,57.8,-14.950812064965191,0.8999999999999986,,,11.460000000000008,,,,14.066666666666668,0,1,0,92,0,0,,0,0,1,1,1,0,1,1
P-610984,2025-04,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,65,2,17,0.0,43.37587006960557,57.9,-14.52412993039443,0.10000000000000142,1.0,,2.269999999999982,13.72999999999999,,0.3333333333333333,21.05,1,1,0,84,0,,,0,0,1,1,0,0,1,1
P-610984,2025-05,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,66,1,17,0.0,45.104408352668216,57.9,-12.795591647331783,0.0,1.0,,7.450000000000017,21.180000000000007,,0.3333333333333333,42.1,2,1,0,84,0,,,0,0,1,1,0,0,1,1
P-610984,2025-06,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,67,0,17,0.0,47.403712296983755,58.0,-10.596287703016245,0.10000000000000142,0.20000000000000284,,9.909999999999997,19.629999999999995,,0.06666666666666761,42.0,3,1,0,92,0,,,0,0,1,1,0,0,1,1
P-610984,2025-07,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,68,1,19,0.0,49.03480278422274,58.0,-8.965197215777259,0.0,0.10000000000000142,1.1000000000000014,7.030000000000001,24.390000000000015,38.120000000000005,0.033333333333333805,42.0,4,2,0,82,0,,,0,0,1,1,0,0,1,1
P-610984,2025-08,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,69,3,22,0.0,49.048723897911835,59.0,-9.951276102088165,1.0,1.1000000000000014,2.1000000000000014,0.060000000000002274,17.0,38.18000000000001,0.36666666666666714,13.666666666666666,0,3,0,90,0,1,1,0,0,1,1,1,1,1,1
P-610984,2025-09,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,70,2,22,0.0,50.56380510440835,59.0,-8.436194895591647,0.0,1.0,1.2000000000000028,6.530000000000001,13.620000000000005,33.25,0.3333333333333333,20.5,1,3,0,82,0,1,1,0,0,1,1,1,1,1,1
P-610984,2025-10,Energy Storage,Jharkhand,Ministry of Petroleum & Natural Gas,71,3,24,0.0,51.83062645011601,60.0,-8.169373549883993,1.0,2.0,2.1000000000000014,5.4599999999999795,12.049999999999983,36.44,0.6666666666666666,13.333333333333334,0,4,0,90,0,1,1,0,0,1,1,1,1,1,1
P-611016,2025-05,Coal,West Bengal,Ministry of Coal,113,2,58,0.0,90.66229815118184,97.0,-6.337701848818156,0.0,0.4000000000000057,,0.6800000000000068,6.480000000000018,,0.13333333333333522,1.5,4,3,1,92,0,,,0,0,1,1,0,0,1,1
P-611016,2025-06,Coal,West Bengal,Ministry of Coal,114,1,58,0.0,91.3123748602335,97.0,-5.687625139766496,0.0,0.4000000000000057,,2.5,5.6200000000000045,,0.13333333333333522,3.0,5,3,1,92,0,,,0,0,1,1,0,0,1,1
P-611016,2025-07,Coal,West Bengal,Ministry of Coal,76,2,60,0.0,91.84543776165587,97.0,-5.154562238344127,0.0,0.0,0.4200000000000017,2.0499999999999545,5.229999999999961,12.739999999999952,0.0,1.5,6,4,1,82,0,,,0,0,1,1,0,0,1,1
P-611016,2025-08,Coal,West Bengal,Ministry of Coal,116,2,61,0.0,91.84543776165587,97.0,-5.154562238344127,0.0,0.0,0.4000000000000057,0.0,4.5499999999999545,11.029999999999973,0.0,1.5,7,5,1,86,0,,,0,0,1,1,0,0,1,1
P-611016,2025-09,Coal,West Bengal,Ministry of Coal,117,2,62,0.0,92.2458850144317,97.0,-4.754114985568293,0.0,0.0,0.4000000000000057,1.5400000000000205,3.589999999999975,9.20999999999998,0.0,1.5,8,6,1,82,0,,,0,0,1,1,0,0,1,1
P-611016,2025-10,Coal,West Bengal,Ministry of Coal,118,2,63,0.0,92.2458850144317,97.0,-4.754114985568293,0.0,0.0,0.0,0.0,1.5400000000000205,6.769999999999982,0.0,1.5,9,7,1,86,0,1,1,0,0,1,1,1,1,1,1
P-611017,2025-01,Coal,Jharkhand,Ministry of Coal,,5,0,0.0,38.178717802973644,43.84,-5.66128219702636,,,,,,,,11.232,0,0,0,92,0,,,0,0,1,1,0,0,1,1
P-611017,2025-02,Coal,Jharkhand,Ministry of Coal,112,13,95,0.0,38.83387680617465,44.0,-5.166123193825349,0.1599999999999966,,,2.1899999999999977,,,,4.3076923076923075,1,1,0,84,0,,,0,0,1,1,0,0,1,1
P-611017,2025-03,Coal,Jharkhand,Ministry of Coal,113,12,95,0.0,39.710413737397914,44.0,-4.289586262602086,0.0,,,2.930000000000007,,,,4.666666666666667,2,1,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611017,2025-04,Coal,Jharkhand,Ministry of Coal,114,11,95,0.0,40.46130373650043,45.0,-4.538696263499567,1.0,1.1599999999999966,,2.509999999999991,7.6299999999999955,,0.38666666666666555,5.0,0,1,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611017,2025-05,Coal,Jharkhand,Ministry of Coal,115,10,95,0.0,40.64379094743771,45.05,-4.406209052562289,0.04999999999999716,1.0499999999999972,,0.6100000000000136,6.050000000000011,,0.34999999999999903,5.495,1,1,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611017,2025-06,Coal,Jharkhand,Ministry of Coal,116,9,95,0.0,40.64379094743771,47.0,-6.356209052562292,1.9500000000000028,3.0,,0.0,3.1200000000000045,,1.0,5.888888888888889,0,1,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611017,2025-07,Coal,Jharkhand,Ministry of Coal,111,8,95,0.0,41.49041194244174,48.0,-6.509588057558261,1.0,3.0,4.159999999999997,2.829999999999984,3.4399999999999977,11.069999999999993,1.0,6.5,0,1,0,82,0,0,1,0,0,1,1,1,1,1,1
P-611017,2025-08,Coal,Jharkhand,Ministry of Coal,118,7,95,0.0,42.03488198163162,48.0,-5.965118018368379,0.0,2.950000000000003,4.0,1.8199999999999932,4.649999999999977,10.699999999999989,0.9833333333333343,7.428571428571429,1,1,0,90,0,0,1,0,0,1,1,1,1,1,1
P-611017,2025-09,Coal,Jharkhand,Ministry of Coal,119,6,95,0.0,42.67209142310108,48.0,-5.3279085768989205,0.0,1.0,4.0,2.1299999999999955,6.779999999999973,9.899999999999977,0.3333333333333333,8.666666666666666,2,1,0,82,0,0,1,0,0,1,1,1,1,1,1
P-611017,2025-10,Coal,Jharkhand,Ministry of Coal,120,5,95,0.0,42.67209142310108,48.0,-5.3279085768989205,0.0,0.0,3.0,0.0,3.9499999999999886,7.389999999999986,0.0,10.4,3,1,0,86,0,1,1,0,0,1,1,1,1,1,1
P-611047,2025-01,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,30,17,0,0.0,12.593891126925712,21.5,-8.906108873074288,,,,,,,,4.617647058823529,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611047,2025-02,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,31,16,0,0.0,13.637577347713526,24.0,-10.362422652286474,2.5,,,8.989999999999995,,,,4.75,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611047,2025-03,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,32,15,0,0.0,15.37202363676469,27.0,-11.62797636323531,3.0,,,14.939999999999998,,,,4.866666666666666,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611047,2025-04,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,33,14,0,0.0,15.535716358823734,29.5,-13.964283641176266,2.5,8.0,,1.4099999999999966,25.33999999999999,,2.6666666666666665,5.035714285714286,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611047,2025-05,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,34,13,0,0.0,16.793015777192146,30.0,-13.206984222807854,0.5,6.0,,10.830000000000013,27.180000000000007,,2.0,5.384615384615385,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611047,2025-06,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,35,12,0,0.0,17.913324123199093,30.25,-12.336675876800907,0.25,3.25,,9.650000000000006,21.890000000000015,,1.0833333333333333,5.8125,1,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611047,2025-07,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,24,11,0,0.0,17.913324123199093,30.0,-12.086675876800907,-0.25,0.5,8.5,0.0,20.480000000000018,45.82000000000001,0.16666666666666666,6.363636363636363,2,0,0,82,0,0,0,0,0,1,1,1,1,1,1
P-611047,2025-08,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,37,10,0,0.0,20.628765803313325,35.0,-14.371234196686675,5.0,5.0,11.0,23.389999999999986,33.03999999999999,60.22,1.6666666666666667,6.5,0,0,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611047,2025-09,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,38,9,0,0.0,22.358568327199695,36.0,-13.641431672800305,1.0,5.75,9.0,14.900000000000006,38.28999999999999,60.18000000000001,1.9166666666666667,7.111111111111111,0,0,0,82,0,0,1,0,0,1,1,1,1,1,1
P-611047,2025-10,CIVIL AVIATION,Jammu and Kashmir,Ministry of Civil Aviation,39,8,0,0.0,24.625886668911154,39.0,-14.374113331088846,3.0,9.0,9.5,19.53,57.81999999999999,78.30000000000001,3.0,7.625,0,0,0,90,0,0,1,0,0,1,1,1,1,1,1
P-611142,2025-09,Inland Waterways,Offshore,"Ministry of Ports, Shipping and Waterways",85,-17,9,11.299435028248588,93.05583756345177,100.0,-6.9441624365482255,,,,,,,,0.0,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611452,2025-08,Railways,"Multi-States (Gujarat, Maharashtra)",Ministry of Railways,71,-2,-6,0.0,66.88102893890675,92.0,-25.118971061093248,0.0,,,0.0,208.0,208.0,,8.0,1,1,0,94,0,1,1,0,0,1,1,1,1,1,1
P-611452,2025-09,Railways,"Multi-States (Gujarat, Maharashtra)",Ministry of Railways,72,-3,-6,0.0,66.88102893890675,92.0,-25.118971061093248,0.0,,,0.0,208.0,208.0,,8.0,2,1,0,86,0,1,1,0,0,1,1,1,1,1,1
P-611452,2025-10,Railways,"Multi-States (Gujarat, Maharashtra)",Ministry of Railways,73,-4,-6,0.0,66.88102893890675,92.0,-25.118971061093248,0.0,0.0,,0.0,0.0,208.0,0.0,8.0,3,1,0,94,0,1,1,0,0,1,1,1,1,1,1
P-611495,2025-01,,West Bengal,Ministry of Civil Aviation,5,26,0,0.0,4.539703034215623,3.45,1.0897030342156224,,,,,,,,3.713461538461538,0,0,0,92,0,0,,0,0,1,1,1,0,1,1
P-611495,2025-02,,West Bengal,Ministry of Civil Aviation,6,25,0,0.0,5.640413169786959,5.5,0.14041316978695928,2.05,,,17.05000000000001,,,,3.78,0,0,0,92,0,0,,0,0,1,1,1,0,1,1
P-611495,2025-03,,West Bengal,Ministry of Civil Aviation,7,24,0,0.0,9.884441575209815,8.0,1.8844415752098147,2.5,,,65.74000000000001,,,,3.8333333333333335,0,0,0,92,0,0,,0,0,1,1,1,0,1,1
P-611495,2025-04,,West Bengal,Ministry of Civil Aviation,8,23,0,0.0,11.705616526791479,8.0,3.705616526791479,0.0,4.55,,28.20999999999998,111.0,,1.5166666666666666,4.0,1,0,0,92,0,,,0,0,1,1,0,0,1,1
P-611495,2025-05,,West Bengal,Ministry of Civil Aviation,9,22,0,0.0,13.884441575209813,8.38,5.504441575209812,0.3800000000000008,2.880000000000001,,33.75,127.69999999999999,,0.9600000000000003,4.164545454545455,2,0,0,92,0,,,0,0,1,1,0,0,1,1
P-611495,2025-06,,West Bengal,Ministry of Civil Aviation,10,21,0,0.0,15.477727566171724,9.62,5.857727566171725,1.2399999999999984,1.6199999999999992,,24.680000000000007,86.63999999999999,,0.5399999999999997,4.303809523809524,0,0,0,92,0,,,0,0,1,1,0,0,1,1
P-611495,2025-07,,West Bengal,Ministry of Civil Aviation,21,18,0,0.0,16.9406068431246,10.0,6.940606843124598,0.3800000000000008,2.0,6.55,22.660000000000025,81.09000000000003,192.09000000000003,0.6666666666666666,5.0,1,1,0,82,0,,,0,0,1,1,0,0,1,1
P-611495,2025-08,,West Bengal,Ministry of Civil Aviation,12,17,0,0.0,17.69786959328599,11.0,6.69786959328599,1.0,2.619999999999999,5.5,11.729999999999961,59.06999999999999,186.76999999999998,0.8733333333333331,5.235294117647059,0,1,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611495,2025-09,,West Bengal,Ministry of Civil Aviation,13,16,0,0.0,18.896707553260164,13.0,5.896707553260164,2.0,3.380000000000001,5.0,18.569999999999993,52.95999999999998,139.59999999999997,1.126666666666667,5.4375,0,1,0,82,0,0,0,0,0,1,1,1,1,1,1
P-611495,2025-10,,West Bengal,Ministry of Civil Aviation,14,15,0,0.0,20.050355067785667,13.0,7.050355067785667,0.0,3.0,5.0,17.870000000000005,48.16999999999996,129.26,1.0,5.8,1,1,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611509,2025-07,Electricity Generation,Jharkhand,Ministry of Power,8,44,0,0.0,7.7775456191670145,1.0,6.7775456191670145,,,,,,,,2.25,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611509,2025-08,Electricity Generation,Jharkhand,Ministry of Power,9,43,0,0.0,7.881111575428332,3.0,4.881111575428332,2.0,,,14.86999999999989,,,,2.255813953488372,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611509,2025-09,Electricity Generation,Jharkhand,Ministry of Power,29,42,0,0.0,8.746273854297256,3.0,5.746273854297256,0.0,,,124.22000000000003,,,,2.3095238095238093,1,0,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611509,2025-10,Electricity Generation,Jharkhand,Ministry of Power,30,41,0,0.0,9.622092213400196,3.0,6.622092213400196,0.0,2.0,,125.75,264.8399999999999,,0.6666666666666666,2.3658536585365852,2,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611570,2025-07,,"Multi-States (Karnataka, Maharashtra, Telangana, Uttar Pradesh)",Ministry of Civil Aviation,33,2,0,0.0,61.18326406649616,74.0,-12.816735933503843,,,,,,,,13.0,0,0,0,90,0,,,0,0,1,1,0,0,1,1
P-611570,2025-08,,"Multi-States (Karnataka, Maharashtra, Telangana, Uttar Pradesh)",Ministry of Civil Aviation,34,12,11,0.0,66.38826726342711,75.0,-8.61173273657289,1.0,,,26.05000000000001,,,,2.0833333333333335,0,1,0,82,0,,,0,0,1,1,0,0,1,1
P-611570,2025-09,,"Multi-States (Karnataka, Maharashtra, Telangana, Uttar Pradesh)",Ministry of Civil Aviation,35,11,11,0.0,66.38826726342711,75.0,-8.61173273657289,0.0,,,0.0,,,,2.272727272727273,1,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-611570,2025-10,,"Multi-States (Karnataka, Maharashtra, Telangana, Uttar Pradesh)",Ministry of Civil Aviation,36,10,11,0.0,66.38826726342711,75.0,-8.61173273657289,0.0,1.0,,0.0,26.05000000000001,,0.3333333333333333,2.5,2,1,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611586,2025-01,Electricity Generation,Himachal Pradesh,Ministry of Power,,47,0,37.89581986682017,24.409896541203228,27.61,-3.2001034587967716,,,,,,,,1.5402127659574467,0,0,0,92,0,0,0,1,1,1,1,1,1,1,1
P-611586,2025-02,Electricity Generation,Himachal Pradesh,Ministry of Power,25,46,8,37.89581986682017,24.714725542950656,27.92,-3.205274457049345,0.3100000000000023,,,10.990000000000009,,,,1.5669565217391304,1,0,0,84,0,0,1,1,1,1,1,1,1,1,1
P-611586,2025-03,Electricity Generation,Himachal Pradesh,Ministry of Power,26,45,8,37.89581986682017,25.76068565722686,28.25,-2.4893143427731417,0.3299999999999983,,,37.710000000000036,,,,1.5944444444444446,2,0,0,92,0,0,1,1,1,1,1,1,1,1,1
P-611586,2025-04,Electricity Generation,Himachal Pradesh,Ministry of Power,27,44,8,73.67346080145035,20.593255239819324,28.58,-7.986744760180674,0.3299999999999983,0.9699999999999989,,6.330000000000041,55.030000000000086,,0.323333333333333,1.6231818181818183,3,0,1,92,0,0,1,0,0,1,1,1,1,1,1
P-611586,2025-05,Electricity Generation,Himachal Pradesh,Ministry of Power,28,43,8,73.67346080145035,20.753582589506927,29.08,-8.326417410493072,0.5,1.1599999999999966,,7.279999999999973,51.32000000000005,,0.38666666666666555,1.6493023255813954,0,0,1,92,0,1,1,0,0,1,1,1,1,1,1
P-611586,2025-06,Electricity Generation,Himachal Pradesh,Ministry of Power,29,42,8,73.67346080145035,20.88550028519769,29.41,-8.52449971480231,0.33000000000000185,1.1600000000000001,,5.990000000000009,19.600000000000023,,0.3866666666666667,1.6807142857142858,1,0,1,92,0,1,1,0,1,1,1,1,1,1,1
P-611586,2025-07,Electricity Generation,Himachal Pradesh,Ministry of Power,30,41,8,73.67346080145035,21.070713610867024,29.0,-7.929286389132976,-0.41000000000000014,0.4200000000000017,1.3900000000000006,8.409999999999968,21.67999999999995,76.71000000000004,0.14000000000000057,1.7317073170731707,2,0,1,82,0,1,1,0,1,1,1,1,1,1,1
P-611586,2025-08,Electricity Generation,Himachal Pradesh,Ministry of Power,31,52,20,73.67346080145035,21.200649237674284,29.0,-7.799350762325716,0.0,-0.0799999999999983,1.0799999999999983,5.899999999999977,20.299999999999955,71.62,-0.0266666666666661,1.3653846153846154,3,1,1,90,0,0,0,0,1,1,1,1,1,1,1
P-611586,2025-09,Electricity Generation,Himachal Pradesh,Ministry of Power,32,51,20,73.67346080145035,21.3625181964935,30.0,-8.6374818035065,1.0,0.5899999999999999,1.75,7.350000000000023,21.659999999999968,41.25999999999999,0.19666666666666663,1.3725490196078431,0,1,1,82,0,0,0,1,1,1,1,1,1,1,1
P-611586,2025-10,Electricity Generation,Himachal Pradesh,Ministry of Power,33,50,20,73.67346080145035,22.27449011277972,30.0,-7.72550988722028,0.0,1.0,1.4200000000000017,41.40999999999997,54.65999999999997,76.33999999999992,0.3333333333333333,1.4,1,1,1,90,0,0,0,1,1,1,1,1,1,1,1
P-611602,2025-07,,Tamil Nadu,Ministry of Civil Aviation,25,8,8,0.0,31.19055509527755,21.0,10.19055509527755,,,,,,,,9.875,0,0,0,98,0,,,0,0,1,1,0,0,1,1
P-611602,2025-08,,Tamil Nadu,Ministry of Civil Aviation,87,7,8,0.0,12.36205468102734,22.0,-9.63794531897266,1.0,,,-227.26000000000002,,,,11.142857142857142,0,0,0,86,0,,,0,0,1,1,0,0,1,1
P-611602,2025-09,,Tamil Nadu,Ministry of Civil Aviation,88,9,11,0.0,13.598177299088649,24.0,-10.401822700911351,2.0,,,14.919999999999987,,,,8.444444444444445,0,1,0,90,0,,,0,0,1,1,0,0,1,1
P-611602,2025-10,,Tamil Nadu,Ministry of Civil Aviation,89,8,11,0.0,15.16321458160729,25.0,-9.83678541839271,1.0,4.0,,18.890000000000015,-193.45000000000002,,1.3333333333333333,9.375,0,1,0,98,0,0,1,0,0,1,1,1,1,1,1
P-611669,2025-07,Railways,"Multi-States (Bihar, Uttar Pradesh)",Ministry of Railways,25,20,0,0.0,6.447288879543722,0.0,6.447288879543722,,,,,,,,5.0,0,0,0,98,0,0,,0,0,1,1,1,0,1,1
P-611669,2025-08,Railways,"Multi-States (Bihar, Uttar Pradesh)",Ministry of Railways,26,19,0,0.0,6.447288879543722,0.0,6.447288879543722,0.0,,,0.0,,,,5.2631578947368425,1,0,0,94,0,0,,0,0,1,1,1,0,1,1
P-611669,2025-09,Railways,"Multi-States (Bihar, Uttar Pradesh)",Ministry of Railways,27,18,0,0.0,6.447288879543722,0.0,6.447288879543722,0.0,,,0.0,,,,5.555555555555555,2,0,0,86,0,,,0,0,1,1,0,0,1,1
P-611669,2025-10,Railways,"Multi-States (Bihar, Uttar Pradesh)",Ministry of Railways,28,17,0,0.0,6.447288879543722,0.0,6.447288879543722,0.0,0.0,,0.0,0.0,,0.0,5.882352941176471,3,0,0,94,0,,,0,0,1,1,0,0,1,1
P-611698,2025-07,Electricity Generation,Arunachal Pradesh,Ministry of Power,2,48,0,0.0,2.5432601800036103,3.0,-0.4567398199963897,,,,,,,,2.0208333333333335,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611698,2025-08,Electricity Generation,Arunachal Pradesh,Ministry of Power,8,47,0,0.0,2.5432601800036103,3.0,-0.4567398199963897,0.0,,,0.0,,,,2.0638297872340425,1,0,0,94,0,0,0,0,0,1,1,1,1,1,1
P-611698,2025-09,Electricity Generation,Arunachal Pradesh,Ministry of Power,9,46,0,0.0,2.562859426979911,3.0,-0.437140573020089,0.0,,,0.37999999999999545,,,,2.108695652173913,2,0,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611698,2025-10,Electricity Generation,Arunachal Pradesh,Ministry of Power,10,45,0,0.0,3.31949351419656,3.0,0.31949351419656,0.0,0.0,,14.670000000000002,15.049999999999997,,0.0,2.1555555555555554,3,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611699,2025-07,Electricity Generation,Arunachal Pradesh,Ministry of Power,2,48,0,0.0,5.8734793465404245,2.0,3.8734793465404245,,,,,,,,2.0416666666666665,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611699,2025-08,Electricity Generation,Arunachal Pradesh,Ministry of Power,8,47,0,0.0,5.8734793465404245,2.0,3.8734793465404245,0.0,,,0.0,,,,2.0851063829787235,1,0,0,94,0,0,0,0,0,1,1,1,1,1,1
P-611699,2025-09,Electricity Generation,Arunachal Pradesh,Ministry of Power,9,46,0,0.0,6.632877542041176,2.0,4.632877542041176,0.0,,,13.289999999999992,,,,2.130434782608696,2,0,0,90,0,0,0,0,0,1,1,1,1,1,1
