canonical_project_id,snapshot_month,sector,state,ministry_department,project_age_months,months_to_target,current_time_slip_months,current_cost_overrun_pct,spend_ratio_pct,physical_progress_pct,financial_physical_gap_pct,progress_delta_1m,progress_delta_3m,progress_delta_6m,spend_delta_1m_cr,spend_delta_3m_cr,spend_delta_6m_cr,progress_velocity_3m,schedule_pressure,stagnation_streak_months,target_revision_count_to_date,cost_revision_count_to_date,data_quality_score,missing_core_fields_count,delay_event_next_3m,delay_event_next_6m,cost_escalation_next_3m,cost_escalation_next_6m,future_coverage_3m,future_coverage_6m,valid_delay_target_3m,valid_delay_target_6m,valid_cost_target_3m,valid_cost_target_6m
P-611754,2025-09,Railways,Andhra Pradesh,Ministry of Railways,26,10,0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,10.0,2,0,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611754,2025-10,Railways,Andhra Pradesh,Ministry of Railways,27,9,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,11.11111111111111,3,0,0,94,0,0,0,0,0,1,1,1,1,1,1
P-611849,2025-08,RAILWAYS,Rajasthan,Ministry of Railways,31,34,0,0.0,10.178342897246418,51.0,-40.82165710275358,6.0,11.0,23.0,-312.38,-301.69,-224.39,3.6666666666666665,1.4411764705882353,0,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-611849,2025-09,RAILWAYS,Rajasthan,Ministry of Railways,32,33,0,0.0,14.155967468934485,51.0,-36.844032531065515,0.0,9.0,14.0,38.53999999999999,-273.44000000000005,-221.92,3.0,1.4848484848484849,1,1,0,82,0,0,0,0,0,1,1,1,1,1,1
P-611861,2025-08,Railways,"Multi-States (Haryana, Rajasthan)",Ministry of Railways,30,22,0,0.0,69.91761363636364,63.0,6.91761363636364,4.0,12.0,33.0,7.100000000000023,76.45000000000002,129.16000000000003,4.0,1.6818181818181819,0,2,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611861,2025-09,Railways,"Multi-States (Haryana, Rajasthan)",Ministry of Railways,31,21,0,0.0,73.33806818181817,65.0,8.338068181818173,2.0,12.0,34.0,12.039999999999964,78.76999999999998,115.76999999999998,4.0,1.6666666666666667,0,2,0,82,0,0,0,0,0,1,1,1,1,1,1
P-611861,2025-10,Railways,"Multi-States (Haryana, Rajasthan)",Ministry of Railways,32,20,0,0.0,77.2528409090909,65.0,12.252840909090907,0.0,6.0,34.0,13.78000000000003,32.920000000000016,113.28,2.0,1.75,1,2,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-01,Coal,Jharkhand,Ministry of Coal,24,62,0,0.0,9.712476787516982,24.69,-14.97752321248302,,,,,,,,1.2146774193548386,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-02,Coal,Jharkhand,Ministry of Coal,25,61,0,0.0,9.91188603761357,24.69,-14.778113962386431,0.0,,,8.0,,,,1.2345901639344263,1,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-03,Coal,Jharkhand,Ministry of Coal,26,60,0,0.0,9.91188603761357,25.0,-15.08811396238643,0.3099999999999987,,,0.0,,,,1.25,2,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-04,Coal,Jharkhand,Ministry of Coal,27,59,0,0.0,9.91188603761357,25.0,-15.08811396238643,0.0,0.3099999999999987,,0.0,8.0,,0.1033333333333329,1.271186440677966,3,0,0,88,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-05,Coal,Jharkhand,Ministry of Coal,28,58,0,0.0,9.91188603761357,25.0,-15.08811396238643,0.0,0.3099999999999987,,0.0,0.0,,0.1033333333333329,1.293103448275862,4,0,0,88,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-06,Coal,Jharkhand,Ministry of Coal,29,57,0,0.0,9.932824008873713,25.1,-15.167175991126289,0.10000000000000142,0.10000000000000142,,0.8400000000000318,0.8400000000000318,,0.033333333333333805,1.3140350877192983,5,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-07,Coal,Jharkhand,Ministry of Coal,30,56,0,0.0,9.933073270436333,28.0,-18.06692672956367,2.8999999999999986,3.0,3.3099999999999987,0.009999999999990905,0.8500000000000227,8.850000000000023,1.0,1.2857142857142858,0,0,0,74,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-08,Coal,Jharkhand,Ministry of Coal,31,55,0,0.0,9.933073270436333,28.0,-18.06692672956367,0.0,3.0,3.3099999999999987,0.0,0.8500000000000227,0.8500000000000227,1.0,1.309090909090909,1,0,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-09,Coal,Jharkhand,Ministry of Coal,32,54,0,0.0,10.082380946446154,28.0,-17.917619053553846,0.0,2.8999999999999986,3.0,5.990000000000009,6.0,6.840000000000032,0.9666666666666662,1.3333333333333333,2,0,0,82,0,0,0,0,0,1,1,1,1,1,1
P-611864,2025-10,Coal,Jharkhand,Ministry of Coal,33,53,0,0.0,10.082380946446154,28.0,-17.917619053553846,0.0,0.0,3.0,0.0,5.990000000000009,6.840000000000032,0.0,1.3584905660377358,3,0,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611884,2025-08,RAILWAYS,Haryana,Ministry of Railways,30,30,0,0.0,40.63481953290871,59.0,-18.365180467091292,2.0,15.0,19.0,4.059999999999974,79.98999999999998,126.93999999999998,5.0,1.3666666666666667,0,2,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611884,2025-09,RAILWAYS,Haryana,Ministry of Railways,31,29,0,0.0,44.339702760084926,65.0,-20.660297239915074,6.0,10.0,25.0,17.450000000000017,87.66,130.88,3.3333333333333335,1.206896551724138,0,2,0,82,0,0,0,0,0,1,1,1,1,1,1
P-611884,2025-10,RAILWAYS,Haryana,Ministry of Railways,32,28,0,0.0,45.67091295116773,65.0,-19.32908704883227,0.0,8.0,24.0,6.27000000000001,27.78,118.00000000000001,2.6666666666666665,1.25,1,2,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611917,2025-01,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,34,17,15,44.125428375599725,35.162331949457624,54.0,-18.837668050542376,,,,,,,,2.7058823529411766,0,0,0,92,0,0,0,1,,1,1,1,1,1,0
P-611917,2025-02,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,35,16,15,44.125428375599725,35.9203724575445,57.7,-21.7796275424555,3.700000000000003,,,15.940000000000055,,,,2.64375,0,0,0,92,0,0,0,1,,1,1,1,1,1,0
P-611917,2025-03,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,36,15,15,102.09869773817684,29.691177567811383,60.1,-30.408822432188618,2.3999999999999986,,,120.14999999999998,,,,2.6599999999999997,0,0,1,92,0,0,0,0,,1,1,1,1,1,0
P-611917,2025-04,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,37,14,15,102.09869773817684,30.67333193154764,63.9,-33.226668068452355,3.799999999999997,9.899999999999999,,28.960000000000036,165.05000000000007,,3.2999999999999994,2.5785714285714287,0,0,1,84,0,0,0,,,1,1,1,1,0,0
P-611917,2025-05,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,38,13,15,102.09869773817684,30.99483826332318,65.6,-34.60516173667681,1.6999999999999957,7.8999999999999915,,9.479999999999905,158.58999999999992,,2.6333333333333306,2.6461538461538465,0,0,1,84,0,0,0,,,1,1,1,1,0,0
P-611917,2025-06,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,39,12,15,102.09869773817684,31.569344303436864,68.3,-36.73065569656313,2.700000000000003,8.199999999999996,,16.940000000000055,55.379999999999995,,2.733333333333332,2.641666666666667,0,0,1,92,0,0,0,,,1,1,1,1,0,0
P-611917,2025-07,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,40,11,15,73.50514050719671,41.23739847675632,70.0,-28.76260152324368,1.7000000000000028,6.100000000000001,16.0,113.04000000000008,139.46000000000004,304.5100000000001,2.0333333333333337,2.727272727272727,0,0,2,74,0,0,0,,,1,1,1,1,0,0
P-611917,2025-08,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,41,10,15,73.50514050719671,42.37074550453496,70.0,-27.62925449546504,0.0,4.400000000000006,12.299999999999997,28.689999999999827,158.66999999999996,317.2599999999999,1.4666666666666686,3.0,1,0,2,90,0,0,0,0,0,1,1,1,1,1,1
P-611917,2025-09,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,42,9,15,73.50514050719671,44.21040988528269,72.0,-27.789590114717313,2.0,3.700000000000003,11.899999999999999,46.570000000000164,188.30000000000007,243.68000000000006,1.2333333333333343,3.111111111111111,0,0,2,82,0,0,0,0,0,1,1,1,1,1,1
P-611917,2025-10,Energy Storage,Haryana,Ministry of Petroleum & Natural Gas,43,8,15,73.50514050719671,54.56025029232374,74.0,-19.439749707676263,2.0,4.0,10.100000000000001,262.0,337.26,476.72,1.3333333333333333,3.25,0,0,2,90,0,0,1,0,0,1,1,1,1,1,1
P-611918,2025-07,Railways,Gujarat,Ministry of Railways,36,20,0,0.0,4.273504273504273,0.0,4.273504273504273,,,,,,,,5.0,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611918,2025-08,Railways,Gujarat,Ministry of Railways,37,19,0,0.0,4.273504273504273,8.0,-3.7264957264957266,8.0,,,0.0,,,,4.842105263157895,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611918,2025-09,Railways,Gujarat,Ministry of Railways,26,18,0,0.0,4.273504273504273,8.0,-3.7264957264957266,0.0,,,0.0,,,,5.111111111111111,1,0,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611918,2025-10,Railways,Gujarat,Ministry of Railways,27,17,0,0.0,4.333333333333333,8.0,-3.666666666666667,0.0,8.0,,0.28000000000000114,0.28000000000000114,,2.6666666666666665,5.411764705882353,2,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611927,2025-07,Railways,Andhra Pradesh,Ministry of Railways,93,-19,0,0.0,49.34013411328293,65.0,-15.659865886717071,,,,,,,,35.0,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611927,2025-08,Railways,Andhra Pradesh,Ministry of Railways,139,-20,0,0.0,49.34013411328293,65.0,-15.659865886717071,0.0,,,0.0,,,,35.0,1,0,0,94,0,0,0,0,0,1,1,1,1,1,1
P-611927,2025-09,Railways,Andhra Pradesh,Ministry of Railways,140,-21,0,0.0,49.34013411328293,65.0,-15.659865886717071,0.0,,,0.0,,,,35.0,2,0,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611927,2025-10,Railways,Andhra Pradesh,Ministry of Railways,141,-22,0,0.0,49.34013411328293,65.0,-15.659865886717071,0.0,0.0,,0.0,0.0,,0.0,35.0,3,0,0,94,0,0,0,0,0,1,1,1,1,1,1
P-611929,2025-07,Railways,Rajasthan,Ministry of Railways,25,-7,0,0.0,0.0,0.0,0.0,,,,,,,,100.0,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611929,2025-08,Railways,Rajasthan,Ministry of Railways,26,-8,0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,100.0,1,0,0,94,0,0,0,0,0,1,1,1,1,1,1
P-611929,2025-09,Railways,Rajasthan,Ministry of Railways,36,-9,0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,100.0,2,0,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611929,2025-10,Railways,Rajasthan,Ministry of Railways,37,-10,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,100.0,3,0,0,94,0,0,0,0,0,1,1,1,1,1,1
P-611930,2025-01,Electricity Generation,Chhattisgarh,Ministry of Power,17,41,0,0.0,7.594204764971025,5.5,2.0942047649710247,,,,,,,,2.3048780487804876,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611930,2025-02,Electricity Generation,Chhattisgarh,Ministry of Power,18,40,0,0.0,7.594204764971025,5.5,2.0942047649710247,0.0,,,0.0,,,,2.3625,1,0,0,88,0,0,0,0,0,1,1,1,1,1,1
P-611930,2025-03,Electricity Generation,Chhattisgarh,Ministry of Power,19,39,0,0.0,10.523824855119125,6.5,4.023824855119125,1.0,,,454.9699999999998,,,,2.3974358974358974,0,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611930,2025-04,Electricity Generation,Chhattisgarh,Ministry of Power,20,38,0,0.0,10.537347070186735,6.5,4.037347070186735,0.0,1.0,,2.1000000000001364,457.06999999999994,,0.3333333333333333,2.460526315789474,1,0,0,92,0,0,0,0,0,1,1,1,1,1,1
P-611930,2025-05,Electricity Generation,Chhattisgarh,Ministry of Power,21,37,0,0.0,10.537347070186735,6.5,4.037347070186735,0.0,1.0,,0.0,457.06999999999994,,0.3333333333333333,2.527027027027027,2,0,0,88,0,0,0,0,1,1,1,1,1,1,1
P-611943,2025-08,Railways,Gujarat,Ministry of Railways,30,29,0,0.0,1.4624872032369718,4.0,-2.5375127967630284,0.0,2.0,2.0,0.0,0.11000000000000032,-27.590000000000003,0.6666666666666666,3.310344827586207,1,2,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611943,2025-09,Railways,Gujarat,Ministry of Railways,31,28,0,0.0,1.4624872032369718,4.0,-2.5375127967630284,0.0,2.0,2.0,0.0,0.11000000000000032,-27.630000000000003,0.6666666666666666,3.4285714285714284,2,2,0,78,0,0,0,0,0,1,1,1,1,1,1
P-611943,2025-10,Railways,Gujarat,Ministry of Railways,32,27,0,0.0,1.6087359235606689,4.0,-2.391264076439331,0.0,0.0,2.0,0.5999999999999996,0.5999999999999996,-27.03,0.0,3.5555555555555554,3,2,0,90,0,0,1,0,0,1,1,1,1,1,1
P-611944,2025-07,Railways,Gujarat,Ministry of Railways,29,8,0,0.0,13.119916032537391,68.0,-54.88008396746261,,,,,,,,4.0,0,0,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611945,2025-08,Railways,Gujarat,Ministry of Railways,39,57,0,0.0,26.7005307544528,17.0,9.7005307544528,9.0,9.0,10.0,0.0,0.8799999999999955,20.340000000000003,3.0,1.456140350877193,0,1,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611945,2025-09,Railways,Gujarat,Ministry of Railways,40,56,0,0.0,26.7005307544528,17.0,9.7005307544528,0.0,9.0,9.0,0.0,0.23999999999999488,1.519999999999996,3.0,1.4821428571428572,1,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-611945,2025-10,Railways,Gujarat,Ministry of Railways,41,55,0,0.0,4.421868385920354,17.0,-12.578131614079645,0.0,9.0,9.0,-68.42,-68.42,-66.91,3.0,1.509090909090909,2,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-611947,2025-01,Electricity Generation,Rajasthan,Ministry of Power,14,5,0,0.0,0.0,6.0,-6.0,,,,,,,,18.8,0,0,0,92,0,1,1,0,,1,1,1,1,1,0
P-611947,2025-02,Electricity Generation,Rajasthan,Ministry of Power,15,4,0,0.0,0.0,6.0,-6.0,0.0,,,0.0,,,,23.5,1,0,0,88,0,1,1,0,,1,1,1,1,1,0
P-611947,2025-03,Electricity Generation,Rajasthan,Ministry of Power,16,3,0,0.0,0.0,20.0,-20.0,14.0,,,0.0,,,,26.666666666666668,0,0,0,92,0,1,1,0,,1,1,1,1,1,0
P-611947,2025-04,Electricity Generation,Rajasthan,Ministry of Power,17,5,3,0.0,0.0,35.0,-35.0,15.0,29.0,,0.0,0.0,,9.666666666666666,13.0,0,1,0,92,0,0,1,,,1,1,1,1,0,0
P-611947,2025-05,Electricity Generation,Rajasthan,Ministry of Power,18,4,3,0.0,12.014018691588785,42.0,-29.985981308411215,7.0,36.0,,51.42,51.42,,12.0,14.5,0,1,0,92,0,1,1,,,1,1,1,1,0,0
P-611947,2025-06,Electricity Generation,Rajasthan,Ministry of Power,19,3,3,0.0,20.0,45.0,-25.0,3.0,25.0,,34.17999999999999,85.6,,8.333333333333334,18.333333333333332,0,1,0,92,0,1,1,,,1,1,1,1,0,0
P-611947,2025-07,Electricity Generation,Rajasthan,Ministry of Power,20,2,3,0.0,24.998832593976186,46.0,-21.001167406023814,1.0,11.0,40.0,21.47,107.07,107.07,3.6666666666666665,27.0,0,1,0,82,0,1,1,,,1,1,1,1,0,0
P-611947,2025-08,Electricity Generation,Rajasthan,Ministry of Power,21,4,6,0.0,42.00093392481905,51.0,-8.999066075180949,5.0,9.0,45.0,72.82,128.46999999999997,179.89,3.0,12.25,0,2,0,90,0,1,1,0,0,1,1,1,1,1,1
P-611947,2025-09,Electricity Generation,Rajasthan,Ministry of Power,22,3,6,0.0,47.99906607518095,54.0,-6.000933924819051,3.0,9.0,34.0,25.690000000000026,119.98000000000002,205.58,3.0,15.333333333333334,0,2,0,82,0,1,1,0,0,1,1,1,1,1,1
P-611947,2025-10,Electricity Generation,Rajasthan,Ministry of Power,23,5,9,0.0,67.99906607518095,73.0,-5.000933924819051,19.0,27.0,38.0,85.66,184.17000000000002,291.24,9.0,5.4,0,3,0,90,0,0,1,0,0,1,1,1,1,1,1
P-611948,2025-08,Electricity Generation,Rajasthan,Ministry of Power,22,4,8,0.0,82.1900338716315,80.0,2.190033871631499,8.0,19.1,31.0,36.930000000000064,265.6600000000001,911.83,6.366666666666667,5.0,0,3,0,90,0,1,1,0,0,1,1,1,1,1,1
P-611948,2025-09,Electricity Generation,Rajasthan,Ministry of Power,23,3,8,0.0,84.99970605393231,84.0,0.9997060539323144,4.0,14.599999999999994,31.0,62.12999999999988,177.31999999999994,855.9599999999999,4.8666666666666645,5.333333333333333,0,3,0,82,0,1,1,0,0,1,1,1,1,1,1
P-611948,2025-10,Electricity Generation,Rajasthan,Ministry of Power,24,3,9,0.0,87.99976484314585,88.0,-0.00023515685414565723,4.0,16.0,31.0,66.34000000000015,165.4000000000001,718.3,5.333333333333333,4.0,0,4,0,90,0,1,1,0,0,1,1,1,1,1,1
P-611949,2025-01,Electricity Generation,Rajasthan,Ministry of Power,15,9,6,0.0,41.00668151447662,45.0,-3.993318485523382,,,,,,,,6.111111111111111,0,0,0,92,0,0,0,0,,1,1,1,1,1,0
P-611949,2025-02,Electricity Generation,Rajasthan,Ministry of Power,16,8,6,0.0,43.84632516703786,56.0,-12.153674832962139,11.0,,,51.0,,,,5.5,0,0,0,92,0,0,0,0,,1,1,1,1,1,0
P-611949,2025-10,Electricity Generation,Rajasthan,Ministry of Power,24,5,11,0.0,79.99966592799635,89.0,-9.000334072003653,4.0,10.0,22.0,89.79999999999995,235.63999999999987,507.3299999999999,3.3333333333333335,2.2,0,1,0,90,0,1,1,0,0,1,1,1,1,1,1
P-611950,2025-07,Electricity Generation,Rajasthan,Ministry of Power,22,5,8,0.0,79.45985921279684,77.0,2.459859212796843,,,,,,,,4.6,0,0,0,98,0,0,1,0,0,1,1,1,1,1,1
P-611951,2025-01,Electricity Generation,Rajasthan,Ministry of Power,17,2,1,0.0,38.330865057931874,72.0,-33.669134942068126,,,,,,,,14.0,0,0,0,92,0,1,1,0,0,1,1,1,1,1,1
P-611951,2025-02,Electricity Generation,Rajasthan,Ministry of Power,18,2,2,0.0,45.73569126230508,87.0,-41.26430873769492,15.0,,,51.0,,,,6.5,0,1,0,92,0,1,1,0,0,1,1,1,1,1,1
P-611951,2025-03,Electricity Generation,Rajasthan,Ministry of Power,19,1,2,0.0,47.91358132241484,89.0,-41.08641867758516,2.0,,,15.0,,,,11.0,0,1,0,92,0,1,1,0,0,1,1,1,1,1,1
P-611951,2025-04,Electricity Generation,Rajasthan,Ministry of Power,20,5,7,0.0,59.67418764700758,91.0,-31.325812352992422,2.0,19.0,,81.0,147.0,,6.333333333333333,1.8,0,2,0,92,0,0,1,0,0,1,1,1,1,1,1
P-611951,2025-05,Electricity Generation,Rajasthan,Ministry of Power,21,4,7,0.0,73.61268403171007,92.0,-18.387315968289926,1.0,5.0,,96.0,192.0,,1.6666666666666667,2.0,0,2,0,92,0,0,1,0,0,1,1,1,1,1,1
P-611951,2025-06,Electricity Generation,Rajasthan,Ministry of Power,22,3,7,0.0,82.00046461654615,93.0,-10.999535383453846,1.0,4.0,,57.76999999999998,234.76999999999998,,1.3333333333333333,2.3333333333333335,0,2,0,92,0,0,1,0,0,1,1,1,1,1,1
P-611951,2025-07,Electricity Generation,Rajasthan,Ministry of Power,23,2,7,0.0,84.99869326596392,93.0,-8.001306734036078,0.0,2.0,21.0,20.649999999999977,174.41999999999996,321.41999999999996,0.6666666666666666,3.5,1,2,0,82,0,1,1,0,0,1,1,1,1,1,1
P-611951,2025-08,Electricity Generation,Rajasthan,Ministry of Power,44,1,7,0.0,85.2890786073119,96.0,-10.710921392688107,3.0,4.0,9.0,2.0,80.41999999999996,272.41999999999996,1.3333333333333333,4.0,0,2,0,90,0,1,1,0,0,1,1,1,1,1,1
P-611951,2025-09,Electricity Generation,Rajasthan,Ministry of Power,45,0,7,0.0,91.96794145831517,97.0,-5.032058541684833,1.0,4.0,8.0,46.0,68.64999999999998,303.41999999999996,1.3333333333333333,3.0,0,2,0,82,0,1,1,0,0,1,1,1,1,1,1
P-611957,2025-10,Education,Madhya Pradesh,Department of Higher Education,22,16,0,0.0,7.781897316031272,37.0,-29.218102683968727,1.0,7.0,,0.0,-99.97999999999999,,2.3333333333333335,3.9375,0,1,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611963,2025-07,Education,Uttarakhand,Department of Higher Education,15,26,0,0.0,19.97388031036337,24.0,-4.02611968963663,,,,,,,,2.923076923076923,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611963,2025-08,Education,Uttarakhand,Department of Higher Education,62,25,0,0.0,30.04071598678651,24.0,6.040715986786509,0.0,,,65.52000000000001,,,,3.04,1,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611963,2025-09,Education,Uttarakhand,Department of Higher Education,63,24,0,0.0,30.04071598678651,30.0,0.040715986786509006,6.0,,,0.0,,,,2.9166666666666665,0,0,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611963,2025-10,Education,Uttarakhand,Department of Higher Education,64,23,0,0.0,30.04071598678651,33.0,-2.959284013213491,3.0,9.0,,0.0,65.52000000000001,,3.0,2.9130434782608696,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611966,2025-01,Electricity Generation,Maharashtra,Ministry of Power,14,6,0,0.0,0.0,3.0,-3.0,,,,,,,,16.166666666666668,0,0,0,92,0,1,1,0,,1,1,1,1,1,0
P-611966,2025-02,Electricity Generation,Maharashtra,Ministry of Power,15,5,0,0.0,0.0,3.0,-3.0,0.0,,,0.0,,,,19.4,1,0,0,88,0,1,1,0,,1,1,1,1,1,0
P-611966,2025-03,Electricity Generation,Maharashtra,Ministry of Power,16,4,0,0.0,0.0,3.0,-3.0,0.0,,,0.0,,,,24.25,2,0,0,88,0,1,1,0,,1,1,1,1,1,0
P-611966,2025-04,Electricity Generation,Maharashtra,Ministry of Power,17,5,2,0.0,0.0,5.0,-5.0,2.0,2.0,,0.0,0.0,,0.6666666666666666,19.0,0,1,0,92,0,1,1,,,1,1,1,1,0,0
P-611966,2025-05,Electricity Generation,Maharashtra,Ministry of Power,18,4,2,0.0,1.1785714285714286,6.0,-4.821428571428571,1.0,3.0,,2.64,2.64,,1.0,23.5,0,1,0,92,0,1,1,,,1,1,1,1,0,0
P-611966,2025-06,Electricity Generation,Maharashtra,Ministry of Power,19,5,4,0.0,7.0,7.0,0.0,1.0,4.0,,13.04,15.68,,1.3333333333333333,18.6,0,2,0,92,0,1,1,,,1,1,1,1,0,0
P-611966,2025-07,Electricity Generation,Maharashtra,Ministry of Power,20,4,4,0.0,9.9995543870594,9.0,0.9995543870593995,2.0,4.0,6.0,6.760000000000002,22.44,22.44,1.3333333333333333,22.75,0,2,0,82,0,1,1,,,1,1,1,1,0,0
P-611966,2025-08,Electricity Generation,Maharashtra,Ministry of Power,21,4,5,0.0,10.97990285637895,10.0,0.9799028563789491,1.0,4.0,7.0,2.1999999999999993,22.0,24.64,1.3333333333333333,22.5,0,3,0,90,0,1,1,0,0,1,1,1,1,1,1
P-611966,2025-09,Electricity Generation,Maharashtra,Ministry of Power,22,3,5,0.0,11.496813867474712,12.0,-0.503186132525288,2.0,5.0,9.0,1.1600000000000001,10.120000000000001,25.8,1.6666666666666667,29.333333333333332,0,3,0,82,0,1,1,0,0,1,1,1,1,1,1
P-611966,2025-10,Electricity Generation,Maharashtra,Ministry of Power,23,5,8,0.0,14.999331580589098,18.0,-3.0006684194109017,6.0,9.0,13.0,7.859999999999996,11.219999999999995,33.66,3.0,16.4,0,4,0,90,0,0,1,0,0,1,1,1,1,1,1
P-611967,2025-10,Electricity Generation,Andhra Pradesh,Ministry of Power,25,5,6,0.0,79.99983983214409,87.0,-7.00016016785591,3.0,9.0,34.0,74.92000000000007,178.69000000000005,580.1400000000001,3.0,2.6,0,2,0,90,0,0,1,0,0,1,1,1,1,1,1
P-611970,2025-08,Railways,Gujarat,Ministry of Railways,30,55,0,0.0,15.220018801199696,12.0,3.2200188011996964,0.0,0.0,0.0,0.0,0.20999999999999375,26.379999999999995,0.0,1.6,7,1,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611970,2025-09,Railways,Gujarat,Ministry of Railways,31,54,0,0.0,15.220018801199696,12.0,3.2200188011996964,0.0,0.0,0.0,0.0,0.20999999999999375,20.58,0.0,1.6296296296296295,8,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-611970,2025-10,Railways,Gujarat,Ministry of Railways,32,53,0,0.0,6.684871002879866,12.0,-5.315128997120134,0.0,0.0,0.0,-57.2,-57.2,-44.510000000000005,0.0,1.6603773584905661,9,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-611971,2025-08,Railways,Gujarat,Ministry of Railways,39,55,0,-0.01999999999999805,24.862115280198896,31.0,-6.137884719801104,-1.0,6.0,6.0,0.0,0.5400000000000063,7.909999999999997,2.0,1.2545454545454546,0,1,0,90,0,0,0,0,0,1,1,1,1,1,1
P-611971,2025-09,Railways,Gujarat,Ministry of Railways,40,54,0,-0.01999999999999805,24.862115280198896,31.0,-6.137884719801104,0.0,6.0,6.0,0.0,0.5400000000000063,3.3400000000000034,2.0,1.2777777777777777,1,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-611971,2025-10,Railways,Gujarat,Ministry of Railways,41,53,0,-0.01999999999999805,19.355299631354843,31.0,-11.644700368645157,0.0,-1.0,6.0,-19.269999999999996,-19.269999999999996,-18.5,-0.3333333333333333,1.3018867924528301,2,1,0,78,0,0,0,0,0,1,1,1,1,1,1
P-611977,2025-07,Railways,Gujarat,Ministry of Railways,29,-5,0,0.0,22.318275154004105,0.0,22.318275154004105,,,,,,,,100.0,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611977,2025-08,Railways,Gujarat,Ministry of Railways,30,-6,0,0.0,22.318275154004105,0.0,22.318275154004105,0.0,,,0.0,,,,100.0,1,0,0,94,0,0,0,0,0,1,1,1,1,1,1
P-611977,2025-09,Railways,Gujarat,Ministry of Railways,40,-7,0,0.0,22.318275154004105,0.0,22.318275154004105,0.0,,,0.0,,,,100.0,2,0,0,86,0,0,0,0,0,1,1,1,1,1,1
P-611977,2025-10,Railways,Gujarat,Ministry of Railways,41,-8,0,0.0,22.318275154004105,0.0,22.318275154004105,0.0,0.0,,0.0,0.0,,0.0,100.0,3,0,0,94,0,0,0,0,0,1,1,1,1,1,1
P-611978,2025-07,Railways,Gujarat,Ministry of Railways,28,-4,0,0.0,29.943037974683545,0.0,29.943037974683545,,,,,,,,100.0,0,0,0,98,0,0,0,0,0,1,1,1,1,1,1
P-611978,2025-08,Railways,Gujarat,Ministry of Railways,29,-5,0,0.0,29.943037974683545,0.0,29.943037974683545,0.0,,,0.0,,,,100.0,1,0,0,94,0,0,0,0,0,1,1,1,1,1,1
